YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",114243,BELLEFON CUV DES MOINES BRUT - 750ML,WINE,0.0,0.0,2.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,114324,CHALK HILL EB CHARD - 750ML,WINE,0.25,0.0,0.0
2020,1,CONSTELLATION BRANDS,11436,SVEDKA VODKA - CITRON - 750ML,LIQUOR,1.52,1.0,0.0
2020,1,CONSTELLATION BRANDS,11446,NOBILO REGIONAL COLLECTION CHARD - 750ML,WINE,5.06,0.0,0.0
2020,1,HEAVEN HILL DISTILLERIES INC,11448,DEEP EDDY RUBY RED GRAPEFRUIT VODKA - 375ML,LIQUOR,0.49,0.0,0.0
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11452,JACKSON MORGAN PEPPERMINT MOCHA - 750ML,LIQUOR,0.34,1.0,0.0
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11453,JACKSON MORGAN SALTED CARAMEL - 750ML,LIQUOR,0.68,3.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11454,BALTIMORE 1904 GINGER APPLE LIQ - 750ML,LIQUOR,0.5,0.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11455,BALTIMORE SHOT TOWER GIN - 750ML,LIQUOR,0.08,0.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11456,BALTIMORE SHOT TOWER GIN BARRELED - 750ML,LIQUOR,0.32,0.0,0.0
2020,1,INTERBALT PRODUCTS CORP,11457,RED EYE LOUIE'S VODQUILA - 750ML,LIQUOR,0.84,1.0,0.0
2020,1,ARTISANS & VINES LLC,11458,LOST INHIBITIONS US RED PRUDE - 750ML,WINE,3.41,0.0,0.0
2020,1,JIM BEAM BRANDS CO,11462,JIM BEAM DOUBLE OAK BOURBON - 750ML,LIQUOR,6.59,6.75,0.0
2020,1,JIM BEAM BRANDS CO,11463,EFFEN VODKA - BLOOD ORANGE - 750ML,LIQUOR,2.37,3.0,2.0
2020,1,LEGENDS LTD,11477,REISSDORF KOELSCH - 16.9 OZ 6/4 CAN,BEER,0.0,0.0,1.0
2020,1,PERNOD RICARD USA LLC,11482,MONKEY 47 - 375ML,LIQUOR,1.35,4.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,114936,VILLA JOLANDA PROSECCO - 750ML,WINE,0.49,2.0,8.0
2020,1,LEGENDS LTD,11496,PEAK ORGANIC FRESH CUT PILS 4/6 CANS,BEER,0.0,0.0,6.0
2020,1,,115,PLASTIC SHOT GLASS PACK,STR_SUPPLIES,5.71,6.0,0.0
2020,1,JIM BEAM BRANDS CO,11509,DEKUYPER SIGN CR DE MENTHE WT - 1L,LIQUOR,0.8,3.0,0.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115185,INDABA WESTERN CAPE MER - 750ML,WINE,1.67,1.0,2.0
2020,1,CAMPARI AMERICA LLC,11525,WILD TURKEY 81 - 1.75L,LIQUOR,25.15,26.0,0.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115290,INDABA S/BLC WESTERN CAPE - 750ML,WINE,0.0,0.0,3.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,115320,DROUHIN MACON VIL BLC - 750ML,WINE,0.0,0.0,1.0
2020,1,BUCK DISTRIBUTING COMPANY INC,11536,STONE ARROGANT BASTARD 4/6 16.OZ CAN,BEER,4.5,4.0,30.75
2020,1,LEGENDS LTD,11545,BRECKENRIDGE MANGO MOSAIC - 12OZ,BEER,0.0,0.0,1.0
2020,1,LEGENDS LTD,11546,FOUNDERS BREAKFAST STOUT - 12OZ,BEER,1.36,4.0,15.0
2020,1,LEGENDS LTD,11548,BRECKENRIDGE VAN PORTER - 16OZ CAN,BEER,0.0,0.0,13.0
2020,1,SAZERAC CO,11565,1792 SWEET WHEAT - 750ML,LIQUOR,5.07,5.0,0.0
2020,1,BUCK DISTRIBUTING COMPANY INC,11566,STONE IPA 2/12 CAN - 12OZ,BEER,0.0,0.0,28.0
2020,1,HEAVEN HILL DISTILLERIES INC,11584,EVAN WILLIAMS GREEN BOURBON - 1.75L,LIQUOR,30.43,29.0,0.0
2020,1,HEAVEN HILL DISTILLERIES INC,11592,EVAN WILLIAMS GREEN BOURBON - 750ML,LIQUOR,12.0,5.0,2.0
2020,1,WASHBURN WINE CO,11593,BAVIK SUPER PILS - 11.2 6/4 CAN,BEER,0.0,0.0,2.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,116068,PRODUTTORI DEL BARB NEBB - 750ML,WINE,0.0,0.0,1.0
2020,1,MONSIEUR TOUTON SELECTION,116114,LOUIS LATOUR CHARD ARDECHE - 750ML,WINE,1.23,0.0,1.0
2020,1,BRONCO WINE COMPANY,11619,LA CATRINA CAB - 750ML,WINE,2.27,1.0,0.0
2020,1,TI BEVERAGE GROUP LTD,11622,VAMPIRE MERLOT - 750ML,WINE,0.0,0.0,2.0
2020,1,LEGENDS LTD,11655,BURLEY OAK HOMEGROWN - 4/6 12.OZ CAN,BEER,0.0,0.0,1.0
2020,1,DOPS INC,11673,BEERSALIS SOUR BLEND - 11.2 6/4 NR,BEER,0.0,0.0,1.0
2020,1,,117,WHISKEY TASTING JOURNAL,STR_SUPPLIES,0.08,0.0,0.0
2020,1,SAZERAC CO,11703,KENTUCKY GENTLEMAN - 1.75L,LIQUOR,134.61,143.0,2.0
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,11711,EARLY TIMES KENTUCKY WHISKEY - 1.75L,LIQUOR,41.65,52.0,2.0
2020,1,JIM BEAM BRANDS CO,11720,JIM BEAM BLACK - 1.75L,LIQUOR,27.08,23.16,0.0
2020,1,JIM BEAM BRANDS CO,11738,JIM BEAM BLACK - 750ML,LIQUOR,17.84,12.0,0.0
2020,1,JIM BEAM BRANDS CO,11746,MAKER'S MARK 90P - 750ML,LIQUOR,74.11,104.59,6.0
2020,1,JIM BEAM BRANDS CO,11762,JIM BEAM WHITE - 1.75L,LIQUOR,126.97,120.83,3.0
2020,1,JIM BEAM BRANDS CO,11770,JIM BEAM WHITE - 750ML,LIQUOR,131.13,147.0,5.0
2020,1,JIM BEAM BRANDS CO,11797,JIM BEAM WHITE - 200ML,LIQUOR,14.0,12.08,0.0
2020,1,,118,PLASTIC WINE GLASS PACK,STR_SUPPLIES,7.4,10.0,0.0
2020,1,DOPS INC,11805,SILVER PEAK CABERNET - 750ML,WINE,0.0,0.0,1.0
2020,1,DELMAR BREWING COMPANY LLC,11811,EVOLUTION NITRO RISE UP STOUT - 1/2K,KEGS,0.0,0.0,2.0
2020,1,BACCHUS IMPORTERS LTD,118176,ALTOS DE LAS HORMIGAS MAL - 750ML,WINE,0.74,2.0,4.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11819,AMARULA FRUIT CREAM LIQUEUR - 750ML,LIQUOR,15.3,22.0,0.0
2020,1,JIM BEAM BRANDS CO,11835,JIM BEAM WHITE - 50ML,LIQUOR,44.28,35.0,0.0
2020,1,SAZERAC CO,11837,CANE RUM WHITE RUM - 750ML,LIQUOR,2.74,0.0,0.0
2020,1,SAZERAC CO,11838,RICH & RARE CANADIAN WHISKEY - 1.75L,LIQUOR,6.42,0.0,0.0
2020,1,UNITED STATES DISTILLED PRODUCTS,11840,RISATA RED MOSCATO - 750ML,WINE,7.27,10.0,11.0
2020,1,SAZERAC CO,11843,KENTUCKY GENTLEMAN - 750ML,LIQUOR,30.63,32.0,2.0
2020,1,CONSTELLATION BRANDS,11844,SVEDKA VODKA STRAWBERRY LEMONADE - 1.75L,LIQUOR,19.34,25.0,0.0
2020,1,HEAVEN HILL DISTILLERIES INC,11851,HEAVEN HILL BOURBON 4YR - 1.75L,LIQUOR,46.39,37.0,0.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,118540,NEDERBURG P/AGE - 750ML,WINE,2.78,2.0,5.0
2020,1,HEAVEN HILL DISTILLERIES INC,11860,ELIJAH CRAIG BOURBON  - 750ML,LIQUOR,43.85,39.0,3.0
2020,1,DELMAR BREWING COMPANY LLC,11873,EVOLUTION DELMARVA PURE PILS - 12.OZ 4/6NR,BEER,0.0,0.0,0.0
2020,1,DELMAR BREWING COMPANY LLC,11874,EVOLUTION MULTIPACK IPA SAMPLER - 12.OZ 2/12,BEER,0.0,0.0,6.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",118834,DR HEYDEN OPP RIES KAB - 750ML,WINE,0.41,1.0,0.0
2020,1,JIM BEAM BRANDS CO,11886,JIM BEAM WHITE - 375ML,LIQUOR,42.84,44.0,1.0
2020,1,LEGENDS LTD,11888,UNIBROUE A TOUT LE MONDE - 6/4 12.OZ NR,BEER,0.0,0.0,2.0
2020,1,HEAVEN HILL DISTILLERIES INC,11894,HEAVEN HILL BOURBON 4YR - 1L,LIQUOR,22.81,25.0,19.0
2020,1,,119,BRUMATE WINE TUMBLER,STR_SUPPLIES,9.0,32.0,0.0
2020,1,LEGENDS LTD,11911,FOUNDERS BACKWOODS BASTARD - 6/4 NR 12.OZ,BEER,0.0,0.0,5.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,119121,GRUET BRUT (NEW MEX) - 375ML,WINE,0.0,0.0,2.0
2020,1,RIGHT FORWARD LLC,11918,RIGHT PROPER RAISED BY WOLVES - 1/2K,KEGS,0.0,0.0,5.0
2020,1,A I G WINE & SPIRITS,119229,TROCADERO SPARK(BRUT) - 750ML,WINE,0.0,0.0,2.0
2020,1,GRAPES OF SPAIN INC,119241,VINA OTANO ROSADO 15 - 750ML,WINE,0.08,0.0,3.0
2020,1,CAMPARI AMERICA LLC,11940,WRAY & NEPHEW OVERPROOF - 750ML,LIQUOR,21.04,21.0,2.0
2020,1,DOPS INC,11946,UINTA RISE & PINE DARK ALE CAN - 12.OZ 4/6,BEER,0.0,0.0,1.0
2020,1,DIONYSOS IMPORTS INC,119539,AVEROFF KATOGI RED - 750ML,WINE,0.0,0.0,6.0
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,11959,EARLY TIMES KENTUCKY WHISKEY - 1L,LIQUOR,0.75,0.0,0.0
2020,1,KYSELA PERE ET FILS LTD,119628,FATTORIA GALIGA CODIROSSO CHN - 750ML,WINE,0.0,0.0,1.0
2020,1,DEUTSCH FAMILY WINE & SPIRITS,119776,GIRARD CHARD RUSSIAN RIVER - 750ML,WINE,0.33,0.0,0.0
2020,1,DIONYSOS IMPORTS INC,11986,SCHILD ESTATE SHZ BAROSSA VLY - 750ML,WINE,0.0,0.0,2.0
2020,1,DELMAR BREWING COMPANY LLC,11987,EVOLUTION SOUTHERN PECAN PIE - 1/6K,KEGS,0.0,0.0,1.0
2020,1,,120,WHISKEY BARREL,STR_SUPPLIES,4.0,0.0,0.0
2020,1,BRONCO WINE COMPANY,120073,BV CENTURY CHARD - 750ML,WINE,0.0,0.0,2.0
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,12017,OLD FORESTER BOURBON  86 PROOF - 750ML,LIQUOR,23.4,18.0,2.0
2020,1,A I G WINE & SPIRITS,120200,DOM DES FONTANELLE S/BLC - 750ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",120413,OKUNOMATSU TOKUBETSU JUNMAI - 720ML,WINE,0.0,0.0,3.0
2020,1,BRONCO WINE COMPANY,120618,BV CENTURY CELLARS CAB - 750ML,WINE,0.0,0.0,1.0
2020,1,DELMAR BREWING COMPANY LLC,12064,EVOLUTION RUSSIAN IMPERIAL STOUT - 750ML,BEER,0.0,0.0,1.0
2020,1,JIM BEAM BRANDS CO,12068,OLD GRAND DAD BOURBON - 750ML,LIQUOR,17.85,19.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,120758,ROCCA DELLE MACIE CHIANTI CL - 750ML,WINE,0.08,0.0,0.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120782,GOLAN HEIGHTS YARDEN GALILEE CAB - 750ML,WINE,0.08,0.0,0.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120804,GOLAN HEIGHTS YARDEN GALILEE MER - 750ML,WINE,0.08,0.0,0.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120820,GOLAN HEIGHTS YARDEN GALILEE S/BLC - 750ML,WINE,0.0,0.0,1.0
2020,1,ATLAS BREW WORKS LLC,12101,ATLAS PONZI 1/6 KEG,KEGS,0.0,0.0,1.0
2020,1,MARK ANTHONY BRANDS INC,12103,WHITE CLAW HARD BL CHERRY SELTZER 4/6 CANS,BEER,40.75,41.0,268.0
2020,1,MARK ANTHONY BRANDS INC,12104,WHITE CLAW HARD RUBY GF SELTZER 4/6 CANS,BEER,0.0,0.0,40.0
2020,1,BACCHUS IMPORTERS LTD,121134,CHARLES DE FERE RES BDB - 750ML,WINE,0.0,0.0,3.0
2020,1,BUCK DISTRIBUTING COMPANY INC,12121,STONE PALE RIPPER - 1/2K,KEGS,0.0,0.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,121266,CYT MARQUES CASA CONCHA MER - 750ML,WINE,0.0,0.0,2.0
2020,1,LEGENDS LTD,12127,FOUNDERS IMPERIAL STOUT - 6/4 12.OZ NR,BEER,0.0,0.0,6.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",121347,CAPARZO BRUN-MONT - 750ML,WINE,2.22,0.0,0.0
2020,1,LUXCO SPIRITED BRANDS,12135,EZRA BROOKS BOURBON CREAM - 750ML,LIQUOR,0.56,0.0,0.0
2020,1,LUXCO SPIRITED BRANDS,12136,EZRA BROOKS RYE - 750ML,LIQUOR,5.05,0.0,0.0
2020,1,THE WINE GROUP,12138,AVA GRACE CHARD - 750ML,WINE,1.87,1.92,20.0
2020,1,THE WINE GROUP,12139,AVA GRACE RED BLEND - 750ML,WINE,0.0,0.0,11.0
2020,1,UNITED STATES DISTILLED PRODUCTS,12141,CHAMPS DE PROVENCE ROSE - 750ML,WINE,3.05,2.0,0.0
2020,1,SUTTER HOME WINERY INC,12142,SUTTER HOME PINK MOSCATO - 187ML,WINE,9.01,10.0,32.0
2020,1,SUTTER HOME WINERY INC,12143,SUTTER HOME SANGRIA - 1.5L,WINE,0.51,0.0,9.0
2020,1,SUTTER HOME WINERY INC,12144,HOPES END RED BLEND - 750ML,WINE,0.82,0.0,0.0
2020,1,SUTTER HOME WINERY INC,12150,ECHO BAY S/BLANC - 750ML,WINE,0.0,0.0,1.0
2020,1,RELIABLE CHURCHILL LLLP,1217,LINDEMANS OUDE KREIK CUVEE RENE 7%- 750ML,BEER,0.0,0.0,1.0
2020,1,LEGENDS LTD,12184,LAGUNITAS HOP STOOPID - 12.OZ 4/6 NR,BEER,0.0,0.0,11.0
2020,1,VICTORY BREWING COMPANY LLC,12193,VICTORY SOUR MONKEY 4/6 NR,BEER,18.0,19.0,198.0
2020,1,VICTORY BREWING COMPANY LLC,12194,VICTORY SOUR MONKEY 1/2 KEG,KEGS,0.0,0.0,4.0
2020,1,Default,122,WHISKEY ROCKS T SHIRT,STR_SUPPLIES,38.0,0.0,0.0
2020,1,JIM BEAM BRANDS CO,12203,OLD CROW BOURBON - 1.75L,LIQUOR,20.95,17.0,1.0
2020,1,BACCHUS IMPORTERS LTD,12204,OLD LINE AGED CARIBBEAN RUM - 750ML,LIQUOR,0.51,3.0,0.0
2020,1,BACCHUS IMPORTERS LTD,12205,OLD LINE AGED CARIBBEAN RUM NAVY - 750ML,LIQUOR,0.51,1.0,0.0
2020,1,DUVEL MOORTGAT USA LTD,12210,BLVD THE CALLING IPA 4/6 NR-12OZ,BEER,0.0,0.0,6.0
2020,1,JIM BEAM BRANDS CO,12220,OLD CROW BOURBON - 1L,LIQUOR,3.0,5.0,9.0
2020,1,CASTLE BRANDS USA CORP,12224,KNAPPOGUE 16YR OLD - 750ML,LIQUOR,0.17,0.0,0.0
2020,1,RELIABLE CHURCHILL LLLP,12225,DISTRICT MADE RYE WHISKEY - 750ML,LIQUOR,0.68,1.0,0.0
2020,1,DOPS INC,12227,21ST AMENDMENT BLAH BLAH IPA - CANS,BEER,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",122300,YALUMBA Y SERIES SHZ/VIOG - 750ML,WINE,0.0,0.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",122394,SANTA BARBARA P/NOIR - 750ML,WINE,0.0,0.0,2.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,122475,ZOLO MENDOZA MAL - 750ML,WINE,0.0,0.0,1.0
2020,1,JIM BEAM BRANDS CO,12262,OLD GRAND DAD BOURBON - 1.75L,LIQUOR,11.36,7.0,0.0
2020,1,PUNTO VINO LLC,122688,LA CAPPUCCINA SOAVE - 750ML,WINE,2.9,3.0,6.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,122734,LA TERRE CHARD - 1.5L,WINE,0.17,0.0,9.83
2020,1,BACCHUS IMPORTERS LTD,122866,SAN VALENTINO P/GRIG - 750ML,WINE,1.21,0.0,0.0
2020,1,,123,HOLIDAY TOTE FOIL BAG,STR_SUPPLIES,3.89,0.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,123250,NERVO D'AVOLA AFFRESHI - 750ML,WINE,0.0,0.0,2.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,12351,CH ST MICH COLD CREEK CAB 6/CS - 750ML,WINE,0.33,0.0,0.0
2020,1,LEGENDS LTD,12353,GRAFT FARM FLOR - 6/4 12.OZ CAN,BEER,0.0,0.0,8.0
2020,1,DOPS INC,12359,21ST AMENDMENT BLOOD ORANGE - 12.OZ 4/6 CAN,BEER,0.0,0.0,6.0
2020,1,BARON FRANCOIS LTD,123765,SANCERRE COTES DE REIGNY ROSE - 750ML,WINE,1.87,4.0,0.0
2020,1,LUXCO SPIRITED BRANDS,12378,REBEL YELL - 1.75L,LIQUOR,5.03,3.0,0.0
2020,1,DUVEL MOORTGAT USA LTD,12385,BLVD TANK 7  4/6 NR - 12OZ,BEER,7.29,6.0,27.0
2020,1,LUXCO SPIRITED BRANDS,12394,REBEL YELL - 750ML,LIQUOR,9.5,11.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,124028,MARQUIS DE LA TOUR BRUT NV - 750ML,WINE,0.0,0.0,28.0
2020,1,LEGENDS LTD,12406,AUSTIN CIDER VARIETY PACK - 2/12 12.OZ CAN,BEER,0.0,0.0,7.0
2020,1,BACCHUS IMPORTERS LTD,124109,LA VIELLE FERME CDL BLC - 750ML,WINE,0.17,0.92,6.0
2020,1,BACCHUS IMPORTERS LTD,124141,LA VIELLE FERME CDV RED - 750ML,WINE,9.94,16.0,15.0
2020,1,CAMPARI AMERICA LLC,12421,GLEN GRANT 12YR - 750ML,LIQUOR,24.44,20.0,0.0
2020,1,LEGENDS LTD,12422,LEFT HAND TRAVELIN LIGHT - 12OZ CAN,BEER,0.0,0.0,2.0
2020,1,SAZERAC CO,12424,TEN HIGH BOURBON - 1.75L,LIQUOR,10.92,8.0,4.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,124524,IL BASTARDO SANG ROSSO TOSCANO - 750ML,WINE,0.0,0.0,1.0
2020,1,KYSELA PERE ET FILS LTD,124621,VALMINOR ALBARINO RIAS BAIXAS - 750ML,WINE,0.25,0.0,0.0
2020,1,LUXCO SPIRITED BRANDS,12475,BLOOD OATH BOURBON - PACT 5 -  750ML,LIQUOR,0.99,1.0,0.0
2020,1,LEGENDS LTD,12480,KOSTRITZER - 6/4 16.OZ CAN,BEER,0.0,0.0,1.0
2020,1,LEGENDS LTD,12483,KENTUCKY VANILLA CREAM ALE - 4/6 12.OZ,BEER,0.0,0.0,8.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,124974,J ROGET BRUT SPARK - 750ML,WINE,0.16,0.0,0.0
2020,1,PROXIMO SPIRITS INC,125148,RESERVA 1800 TEQUILA SILVER - 375ML,LIQUOR,0.72,1.0,1.92
2020,1,BACCHUS IMPORTERS LTD,125261,MARQUES DE CACERAS RIOJA ROSE - 750ML,WINE,0.24,0.0,1.0
2020,1,CONSTELLATION BRANDS,12527,SVEDKA VODKA BLUE RASPBERRY - 750ML,LIQUOR,12.67,14.0,0.0
2020,1,HEAVEN HILL DISTILLERIES INC,12528,CHRISTIAN BROTHERS BRANDY - HONEY - 750ML,LIQUOR,0.57,0.0,0.0
2020,1,HEAVEN HILL DISTILLERIES INC,12529,CHRISTIAN BROTHERS BRANDY - PEACH - 750ML,LIQUOR,0.48,0.0,0.0
2020,1,CAMPARI AMERICA LLC,12530,WILD TURKEY 101 - 1L,LIQUOR,0.08,0.0,0.0
2020,1,LEGENDS LTD,12533,AUSTIN CIDER BLOOD ORANGE - 4/6 12.OZ CAN,BEER,0.0,0.0,20.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",125369,YALUMBA Y SERIES UNWOOD CHARD - 750ML,WINE,0.0,0.0,6.0
2020,1,LEGENDS LTD,12537,SOUTHERN TIER OVERPACK'D - 12.OZ,BEER,0.0,0.0,37.0
2020,1,CAMPARI AMERICA LLC,12548,WILD TURKEY 101 - 750ML,LIQUOR,30.69,21.0,0.0
2020,1,CAMPARI AMERICA LLC,12556,WILD TURKEY 81 - 750ML,LIQUOR,29.12,29.0,0.0
2020,1,TROEGS BREWING COMPANY,12566,TROEGS JAVAHEAD STOUT 4/6 NR,BEER,1.79,0.0,3.0
2020,1,VINTAGE WINE ESTATES INC,12571,GIRL & DRAGON P/GRIG - 750ML,WINE,0.08,1.0,0.0
2020,1,CAMPARI AMERICA LLC,12572,WILD TURKEY 101 - 375ML,LIQUOR,2.25,3.0,0.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,125725,P MASSON BRANDY VS - 100ML,LIQUOR,0.04,1.0,0.0
2020,1,LEGENDS LTD,12577,ACE CIDER PINEAPPLE - 12OZ,BEER,0.0,0.0,8.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",125890,BELLEFON CUV BRUT ROSE 6/CS - 750ML,WINE,0.0,0.0,1.0
2020,1,LEGENDS LTD,12611,ACE CIDER PERRY - 4/6 12.OZ,BEER,0.0,0.0,3.0
2020,1,SAZERAC CO,12629,VIRGINIA GENTLEMAN - 1.75L,LIQUOR,12.15,11.0,0.0
2020,1,LEGENDS LTD,12631,ACE PINEAPPLE CIDER - 1/6K,KEGS,0.0,0.0,2.0
2020,1,LEGENDS LTD,12632,ACE APPLE HARD CIDER - 12OZ,BEER,0.0,0.0,5.0
2020,1,DOPS INC,12644,RARE PINOT NOIR - 750ML,WINE,0.0,0.0,1.0
2020,1,LEGENDS LTD,12649,STILLWATER STATESIDE - 16OZ CAN,BEER,0.0,0.0,1.0
2020,1,LEGENDS LTD,12651,OMMEGANG PALE SOUR - 12OZ,BEER,0.0,0.0,1.0
2020,1,BACKUP BEVERAGE,12656,CHAMPION MISSILE IPA - 12OZ CAN,BEER,0.0,0.0,4.0
2020,1,HEAVEN HILL DISTILLERIES INC,126578,CHRISTIAN BROTHERS BRANDY - 375ML,LIQUOR,0.96,1.0,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,126764,MANISCHEWITZ BLACKBERRY - 3L,WINE,0.75,1.0,1.0
2020,1,LEGENDS LTD,12686,FOUNDERS CENTENNIAL IPA 1/15 CN,BEER,0.0,0.0,24.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",126977,LURTON ARAUCANO RES S/BLC - 750ML,WINE,0.0,0.0,1.0
2020,1,KYSELA PERE ET FILS LTD,126985,H BEAULIEU PICPOUL DE PINET BL - 1.5L,WINE,19.93,15.0,12.0
2020,1,LEGENDS LTD,12709,TWO ROADS PERSIAN LIME GOSE 6/4 16OZ CN,BEER,0.0,0.0,1.0
2020,1,LEGENDS LTD,12711,TWO ROADS TWO JUICY 6/4 16OZ CN,BEER,0.25,0.0,3.0
2020,1,LEGENDS LTD,12724,FOUNDERS ALL DAY 24/19.2OZ CN,BEER,0.0,0.0,8.0
2020,1,LEGENDS LTD,12730,ACE PINEAPPLE 1/2 KEG,KEGS,0.0,0.0,1.0
2020,1,CONSTELLATION BRANDS,12740,SVEDKA BLUE RASP VODKA 1.75,LIQUOR,10.52,16.0,0.0
2020,1,MONSIEUR TOUTON SELECTION,127680,SUSANA BALBO CRIOS ROSE MAL - 750ML,WINE,0.0,0.0,2.0
2020,1,HEAVEN HILL DISTILLERIES INC,12769,EVAN WILLIAMS BLACK SOUR MASH 7YR - 1.75L,LIQUOR,156.47,181.0,2.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",127833,L'ECOLE NO 41 COL VLY MER - 750ML,WINE,0.0,0.0,2.0
2020,1,HEAVEN HILL DISTILLERIES INC,12785,EVAN  WILLIAMS BLACK SOUR MASH 7YR - 1L,LIQUOR,35.91,28.0,9.0
2020,1,,1279,EMPTY WINE KEG - KEGS,DUNNAGE,0.0,0.0,-12.0
2020,1,DIONYSOS IMPORTS INC,127922,FAMEGA VINHO VERDE - 750ML,WINE,1.49,0.0,0.0
2020,1,SAZERAC CO,12815,PAPPY VAN WINKLE 12 YR - 750ML,LIQUOR,7.59,1.0,0.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,12827,CASAMIGOS TEQUILA BLANCO - 1L,LIQUOR,10.28,11.0,11.0
2020,1,NORTH LOCK LLC DBA PORT CITY BREWING CO,12885,PORT CITY INTEGRAL IPA 4/6 12OZ,BEER,1.0,1.0,0.0
2020,1,BACKUP BEVERAGE,12893,REKORDERLIG PASSIONFRUIT CN - 11.2OZ,BEER,0.0,0.0,3.0
2020,1,PATERNO IMPORTS LTD,128937,CHAPOUTIER BELLERUCHE BLC - 750ML,WINE,20.87,17.0,0.0
2020,1,BACKUP BEVERAGE,12894,REKORDERLIG WILDBERRY CN - 11.2OZ,BEER,0.0,0.0,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",128961,SELBACH RIES DRY FISH - 750ML,WINE,0.0,0.0,1.0
2020,1,LEGENDS LTD,12899,CAPTAIN LAWRENCE POWDER DREAM 6/4CN,BEER,0.0,0.0,1.0
2020,1,BANFI PRODUCTS CORP,129186,CAST BANFI BRUN MONTAL - 750ML,WINE,0.5,0.0,0.0
2020,1,PERNOD RICARD USA LLC,12920,GLENLIVET 18YR - 750ML,LIQUOR,21.79,22.0,0.0
2020,1,BACCHUS IMPORTERS LTD,129437,WARRES RUBY PORT - 750ML,WINE,0.0,0.0,1.0
2020,1,MHW LTD,12944,HABESHA 4/6 NR,BEER,73.54,101.0,164.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",129445,BULLETIN PLACE SHZ - 750ML,WINE,0.0,0.0,2.0
2020,1,CAMPARI AMERICA LLC,12947,WILD TURKEY RARE BREED - 750ML,LIQUOR,25.29,22.0,0.0
2020,1,JIM BEAM BRANDS CO,12963,OLD GRAND DAD BOURBON - 1L,LIQUOR,2.81,3.0,0.0
2020,1,SAZERAC CO,12971,TEN HIGH BOURBON - 1L,LIQUOR,6.72,9.0,8.0
2020,1,ATLAS BREW WORKS LLC,12976,ATLAS DANCE OF DAYS 4/6 CAN,BEER,1.75,3.0,24.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",12980,CATENA ALTA CAB - 750ML,WINE,0.34,0.0,0.0
2020,1,DOPS INC,12991,MICHTERS TOASTED BARREL RYE - 750ML,LIQUOR,0.0,1.0,0.0
